"","product_id","date","cloud_cover","band","url"
"73","S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923",2018-12-28 17:15:18,2.6777,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923.SAFE/GRANULE/L1C_T14RQU_A018370_20181228T171141/IMG_DATA/T14RQU_20181228T170711_B03.jp2"
"74","S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923",2018-12-28 17:15:18,2.6777,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923.SAFE/GRANULE/L1C_T14RQU_A018370_20181228T171141/IMG_DATA/T14RQU_20181228T170711_B04.jp2"
"75","S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923",2018-12-28 17:15:18,2.6777,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923.SAFE/GRANULE/L1C_T14RQU_A018370_20181228T171141/IMG_DATA/T14RQU_20181228T170711_B05.jp2"
"76","S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923",2018-12-28 17:15:18,2.6777,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923.SAFE/GRANULE/L1C_T14RQU_A018370_20181228T171141/IMG_DATA/T14RQU_20181228T170711_B06.jp2"
"77","S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923",2018-12-28 17:15:18,2.6777,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181228T170711_N0207_R069_T14RQU_20181228T202923.SAFE/GRANULE/L1C_T14RQU_A018370_20181228T171141/IMG_DATA/T14RQU_20181228T170711_B07.jp2"
"78","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B01.jp2"
"79","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B02.jp2"
"80","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B03.jp2"
"81","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B04.jp2"
"82","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B05.jp2"
"83","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B06.jp2"
"84","S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354",2018-10-29 17:07:20,12.309,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181029T170421_N0206_R069_T14RQU_20181029T203354.SAFE/GRANULE/L1C_T14RQU_A017512_20181029T170720/IMG_DATA/T14RQU_20181029T170421_B07.jp2"
"85","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B01.jp2"
"86","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B02.jp2"
"87","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B03.jp2"
"88","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B04.jp2"
"89","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B05.jp2"
"90","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B06.jp2"
"91","S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119",2018-10-14 17:11:22,30.1027,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181014T170249_N0206_R069_T14RQU_20181014T204119.SAFE/GRANULE/L1C_T14RQU_A008389_20181014T171122/IMG_DATA/T14RQU_20181014T170249_B07.jp2"
"92","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B01.jp2"
"93","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B02.jp2"
"94","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B03.jp2"
"95","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B04.jp2"
"96","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B05.jp2"
"97","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B06.jp2"
"98","S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757",2018-10-04 17:08:24,8.0289,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181004T170139_N0206_R069_T14RQU_20181004T220757.SAFE/GRANULE/L1C_T14RQU_A008246_20181004T170824/IMG_DATA/T14RQU_20181004T170139_B07.jp2"
"99","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B01.jp2"
"100","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B02.jp2"
"101","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B03.jp2"
"102","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B04.jp2"
"103","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B05.jp2"
"104","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B06.jp2"
"105","S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646",2018-10-24 17:10:27,99.8816,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181024T170349_N0206_R069_T14RQU_20181024T220646.SAFE/GRANULE/L1C_T14RQU_A008532_20181024T171027/IMG_DATA/T14RQU_20181024T170349_B07.jp2"
"106","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B01.jp2"
"107","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B02.jp2"
"108","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B03.jp2"
"109","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B04.jp2"
"110","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B05.jp2"
"111","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B06.jp2"
"112","S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230",2018-11-28 17:15:16,99.2841,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181128T170641_N0207_R069_T14RQU_20181128T203230.SAFE/GRANULE/L1C_T14RQU_A017941_20181128T171049/IMG_DATA/T14RQU_20181128T170641_B07.jp2"
"113","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B01.jp2"
"114","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B02.jp2"
"115","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B03.jp2"
"116","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B04.jp2"
"117","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B05.jp2"
"118","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B06.jp2"
"119","S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204",2018-11-08 17:15:20,100,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181108T170511_N0207_R069_T14RQU_20181108T203204.SAFE/GRANULE/L1C_T14RQU_A017655_20181108T170905/IMG_DATA/T14RQU_20181108T170511_B07.jp2"
"120","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B01.jp2"
"121","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B02.jp2"
"122","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B03.jp2"
"123","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B04.jp2"
"124","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B05.jp2"
"125","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B06.jp2"
"126","S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231",2018-11-18 17:15:18,98.9979,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2A_MSIL1C_20181118T170601_N0207_R069_T14RQU_20181118T203231.SAFE/GRANULE/L1C_T14RQU_A017798_20181118T171012/IMG_DATA/T14RQU_20181118T170601_B07.jp2"
"127","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B01.jp2"
"128","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B02.jp2"
"129","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B03.jp2"
"130","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B04.jp2"
"131","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B05.jp2"
"132","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B06.jp2"
"133","S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933",2018-11-13 17:15:22,99.2619,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181113T170539_N0207_R069_T14RQU_20181113T202933.SAFE/GRANULE/L1C_T14RQU_A008818_20181113T171348/IMG_DATA/T14RQU_20181113T170539_B07.jp2"
"134","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B01.jp2"
"135","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B02.jp2"
"136","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B03","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B03.jp2"
"137","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B04","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B04.jp2"
"138","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B05","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B05.jp2"
"139","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B06","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B06.jp2"
"140","S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116",2018-11-23 17:15:21,66.5002,"B07","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181123T170629_N0207_R069_T14RQU_20181123T203116.SAFE/GRANULE/L1C_T14RQU_A008961_20181123T171155/IMG_DATA/T14RQU_20181123T170629_B07.jp2"
"141","S2B_MSIL1C_20181103T170449_N0206_R069_T14RQU_20181103T203028",2018-11-03 17:13:55,0.0836,"B01","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181103T170449_N0206_R069_T14RQU_20181103T203028.SAFE/GRANULE/L1C_T14RQU_A008675_20181103T171355/IMG_DATA/T14RQU_20181103T170449_B01.jp2"
"142","S2B_MSIL1C_20181103T170449_N0206_R069_T14RQU_20181103T203028",2018-11-03 17:13:55,0.0836,"B02","https://storage.googleapis.com/gcp-public-data-sentinel-2/tiles/14/R/QU/S2B_MSIL1C_20181103T170449_N0206_R069_T14RQU_20181103T203028.SAFE/GRANULE/L1C_T14RQU_A008675_20181103T171355/IMG_DATA/T14RQU_20181103T170449_B02.jp2"
